time,v,w,noise
2.283999938964843750e+02,9.521440863609313965e-01,3.652415797114372253e-02,2.627460751682519913e-03
2.285000000000000000e+02,9.569526314735412598e-01,3.696370497345924377e-02,4.350273869931697845e-03
2.286000061035156250e+02,9.604362249374389648e-01,3.740521892905235291e-02,3.443808062002062798e-03
2.286999969482421875e+02,9.667721986770629883e-01,3.784803301095962524e-02,6.616955157369375229e-03
2.288000030517578125e+02,9.875380396842956543e-01,3.829357028007507324e-02,2.160560153424739838e-02
2.288999938964843750e+02,9.940742254257202148e-01,3.874904662370681763e-02,9.211774915456771851e-03
2.290000000000000000e+02,9.757630228996276855e-01,3.920733556151390076e-02,-1.499241497367620468e-02
2.291000061035156250e+02,9.782691001892089844e-01,3.965600952506065369e-02,4.237403161823749542e-03
2.291999969482421875e+02,9.871059060096740723e-01,4.010548815131187439e-02,1.082903705537319183e-02
2.293000030517578125e+02,9.956979155540466309e-01,4.055893421173095703e-02,1.140982192009687424e-02
2.293999938964843750e+02,9.879999756813049316e-01,4.101622477173805237e-02,-4.047130234539508820e-03
2.295000000000000000e+02,9.960620999336242676e-01,4.146920889616012573e-02,1.105163339525461197e-02
2.296000061035156250e+02,1.001087546348571777e+00,4.192576929926872253e-02,8.801337331533432007e-03
2.296999969482421875e+02,1.021196484565734863e+00,4.238438606262207031e-02,2.440504357218742371e-02
2.298000030517578125e+02,1.007740616798400879e+00,4.285259917378425598e-02,-7.115141022950410843e-03
2.298999938964843750e+02,9.978946447372436523e-01,4.331361502408981323e-02,-4.813624545931816101e-03
2.300000000000000000e+02,9.908583164215087891e-01,4.376924782991409302e-02,-2.904100343585014343e-03
2.301000061035156250e+02,9.826830029487609863e-01,4.422090947628021240e-02,-4.650655668228864670e-03
2.301999969482421875e+02,9.714046120643615723e-01,4.466802999377250671e-02,-8.443478494882583618e-03
2.303000030517578125e+02,9.432882070541381836e-01,4.510906338691711426e-02,-2.620904147624969482e-02
2.303999938964843750e+02,9.394320845603942871e-01,4.553559795022010803e-02,-4.123921506106853485e-03
2.305000000000000000e+02,9.434433579444885254e-01,4.595977813005447388e-02,3.504038322716951370e-03
2.306000061035156250e+02,9.389355182647705078e-01,4.638554155826568604e-02,-4.679113160818815231e-03
2.306999969482421875e+02,9.577543735504150391e-01,4.680862277746200562e-02,1.836063712835311890e-02
2.308000030517578125e+02,9.568732380867004395e-01,4.724069312214851379e-02,1.268940977752208710e-04
2.308999938964843750e+02,9.681393504142761230e-01,4.767188802361488342e-02,1.224777661263942719e-02
2.310000000000000000e+02,9.686842560768127441e-01,4.810828715562820435e-02,2.480051713064312935e-03
2.311000061035156250e+02,9.745002388954162598e-01,4.854452237486839294e-02,7.839987985789775848e-03
2.311999969482421875e+02,9.745922684669494629e-01,4.898322746157646179e-02,2.649117959663271904e-03
2.313000030517578125e+02,9.849688410758972168e-01,4.942154139280319214e-02,1.298543158918619156e-02
2.313999938964843750e+02,9.819416403770446777e-01,4.986460506916046143e-02,5.306872772052884102e-04
2.315000000000000000e+02,9.833143353462219238e-01,5.030571296811103821e-02,4.706614185124635696e-03
2.316000061035156250e+02,9.832904338836669922e-01,5.074706301093101501e-02,3.475339384749531746e-03
2.316999969482421875e+02,9.770142436027526855e-01,5.118796229362487793e-02,-2.734916051849722862e-03
2.318000030517578125e+02,9.778192639350891113e-01,5.162528157234191895e-02,3.841999685391783714e-03
2.318999938964843750e+02,9.958662986755371094e-01,5.206256732344627380e-02,2.119724825024604797e-02
2.320000000000000000e+02,9.884842038154602051e-01,5.250843614339828491e-02,-2.565210685133934021e-03
2.321000061035156250e+02,9.882810711860656738e-01,5.295016989111900330e-02,3.979393281042575836e-03
2.321999969482421875e+02,9.960050582885742188e-01,5.339135974645614624e-02,1.193233858793973923e-02
2.323000030517578125e+02,1.001859784126281738e+00,5.383596941828727722e-02,1.081739272922277451e-02
2.323999938964843750e+02,9.964100122451782227e-01,5.428306385874748230e-02,1.111516976379789412e-04
2.325000000000000000e+02,9.687094092369079590e-01,5.472698435187339783e-02,-2.261080965399742126e-02
2.326000061035156250e+02,9.709233045578002930e-01,5.515661090612411499e-02,4.901873413473367691e-03
2.326999969482421875e+02,9.469517469406127930e-01,5.558691546320915222e-02,-2.105578221380710602e-02
2.328000030517578125e+02,9.598438739776611328e-01,5.600480362772941589e-02,1.394504867494106293e-02
2.328999938964843750e+02,9.593580365180969238e-01,5.642871931195259094e-02,1.607770333066582680e-03
2.330000000000000000e+02,9.667444825172424316e-01,5.685196816921234131e-02,9.483740665018558502e-03
2.331000061035156250e+02,9.554483890533447266e-01,5.727848783135414124e-02,-8.558177389204502106e-03
2.331999969482421875e+02,9.388463497161865234e-01,5.769893527030944824e-02,-1.472837943583726883e-02
2.333000030517578125e+02,9.406533837318420410e-01,5.811065807938575745e-02,2.473733387887477875e-03
2.333999938964843750e+02,9.394955635070800781e-01,5.852287262678146362e-02,-3.187902329955250025e-04
2.335000000000000000e+02,9.340363144874572754e-01,5.893409624695777893e-02,-4.663165658712387085e-03
2.336000061035156250e+02,9.343928098678588867e-01,5.934217944741249084e-02,8.031674078665673733e-04
2.336999969482421875e+02,9.601343870162963867e-01,5.975003540515899658e-02,2.625420130789279938e-02
2.338000030517578125e+02,9.655600786209106445e-01,6.017035245895385742e-02,7.917004637420177460e-03
2.338999938964843750e+02,9.725440740585327148e-01,6.059296056628227234e-02,9.956417605280876160e-03
2.340000000000000000e+02,9.769544601440429688e-01,6.101863831281661987e-02,8.006288670003414154e-03
2.341000061035156250e+02,9.869750142097473145e-01,6.144609674811363220e-02,1.403541024774312973e-02
2.341999969482421875e+02,9.802317619323730469e-01,6.187813729047775269e-02,-1.803178223781287670e-03
2.343000030517578125e+02,9.563533067703247070e-01,6.230637431144714355e-02,-1.949317753314971924e-02
2.343999938964843750e+02,9.521168470382690430e-01,6.272224336862564087e-02,-1.789085101336240768e-03
2.345000000000000000e+02,9.576582312583923340e-01,6.313557922840118408e-02,7.700800895690917969e-03
2.346000061035156250e+02,9.458248019218444824e-01,6.355126947164535522e-02,-9.200334548950195312e-03
2.346999969482421875e+02,9.423867464065551758e-01,6.396063417196273804e-02,-1.673154300078749657e-03
2.348000030517578125e+02,9.342731237411499023e-01,6.436786800622940063e-02,-6.562704220414161682e-03
2.348999938964843750e+02,9.475159049034118652e-01,6.477063894271850586e-02,1.424950081855058670e-02
2.350000000000000000e+02,9.526121020317077637e-01,6.517962366342544556e-02,7.109973579645156860e-03
2.351000061035156250e+02,9.563497900962829590e-01,6.559074670076370239e-02,6.181057076901197433e-03
2.351999969482421875e+02,9.594712853431701660e-01,6.600333005189895630e-02,5.897027906030416489e-03
2.353000030517578125e+02,9.560541510581970215e-01,6.641706079244613647e-02,-3.533774288371205330e-04
2.353999938964843750e+02,9.550933837890625000e-01,6.682866811752319336e-02,1.874183421023190022e-03
2.355000000000000000e+02,9.410488009452819824e-01,6.723938882350921631e-02,-1.124364789575338364e-02
2.356000061035156250e+02,9.185256361961364746e-01,6.764267385005950928e-02,-2.074241079390048981e-02
2.356999969482421875e+02,9.196848869323730469e-01,6.803429126739501953e-02,1.423794659785926342e-03
2.358000030517578125e+02,9.223790168762207031e-01,6.842610239982604980e-02,3.073641564697027206e-03
2.358999938964843750e+02,9.332543611526489258e-01,6.881886720657348633e-02,1.147209107875823975e-02
2.360000000000000000e+02,9.467813372611999512e-01,6.921667605638504028e-02,1.490700058639049530e-02
2.361000061035156250e+02,9.592725634574890137e-01,6.962084770202636719e-02,1.489431317895650864e-02
2.361999969482421875e+02,9.463948011398315430e-01,7.003086060285568237e-02,-9.468083269894123077e-03
2.363000030517578125e+02,9.405974149703979492e-01,7.043402642011642456e-02,-3.341879462823271751e-03
2.363999938964843750e+02,9.430869817733764648e-01,7.083389163017272949e-02,4.556851461529731750e-03
2.365000000000000000e+02,9.648168683052062988e-01,7.123459875583648682e-02,2.401975728571414948e-02
2.366000061035156250e+02,9.748402237892150879e-01,7.164577394723892212e-02,1.404145359992980957e-02
2.366999969482421875e+02,9.805635213851928711e-01,7.206154614686965942e-02,1.061953417956829071e-02
2.368000030517578125e+02,9.714519977569580078e-01,7.247976958751678467e-02,-3.678879467770457268e-03
2.368999938964843750e+02,9.583806991577148438e-01,7.289301604032516479e-02,-8.378767408430576324e-03
2.370000000000000000e+02,9.621989130973815918e-01,7.329931110143661499e-02,7.484237197786569595e-03
2.371000061035156250e+02,9.477450847625732422e-01,7.370711117982864380e-02,-1.044178940355777740e-02
2.371999969482421875e+02,9.425584077835083008e-01,7.410727441310882568e-02,-2.262005815282464027e-03
2.373000030517578125e+02,9.388912916183471680e-01,7.450444996356964111e-02,-1.088879187591373920e-03
2.373999938964843750e+02,9.516525268554687500e-01,7.489939033985137939e-02,1.511169131845235825e-02
2.375000000000000000e+02,9.449461102485656738e-01,7.530031353235244751e-02,-3.364954143762588501e-03
2.376000061035156250e+02,9.189311265945434570e-01,7.569748908281326294e-02,-2.314075455069541931e-02
2.376999969482421875e+02,9.226202368736267090e-01,7.608125358819961548e-02,4.785581957548856735e-03
2.378000030517578125e+02,9.146104454994201660e-01,7.646648585796356201e-02,-6.631503347307443619e-03
2.378999938964843750e+02,9.141206741333007812e-01,7.684732228517532349e-02,4.044334054924547672e-04
2.380000000000000000e+02,9.123970866203308105e-01,7.722753286361694336e-02,-8.225530036725103855e-04
2.381000061035156250e+02,9.089707732200622559e-01,7.760650664567947388e-02,-2.596584148705005646e-03
2.381999969482421875e+02,9.158153533935546875e-01,7.798338681459426880e-02,7.497828919440507889e-03
2.383000030517578125e+02,9.001501798629760742e-01,7.836331427097320557e-02,-1.454203296452760696e-02
2.383999938964843750e+02,8.950501680374145508e-01,7.873502373695373535e-02,-4.904827568680047989e-03
2.385000000000000000e+02,9.016040563583374023e-01,7.910381257534027100e-02,6.489353254437446594e-03
2.386000061035156250e+02,8.954228758811950684e-01,7.947550714015960693e-02,-5.825719796121120453e-03
2.386999969482421875e+02,8.801294565200805664e-01,7.984374463558197021e-02,-1.526248082518577576e-02
2.388000030517578125e+02,8.872455358505249023e-01,8.020396530628204346e-02,6.342472974210977554e-03
2.388999938964843750e+02,8.982556462287902832e-01,8.056738227605819702e-02,1.065461151301860809e-02
2.390000000000000000e+02,8.975244760513305664e-01,8.093594014644622803e-02,-4.268620104994624853e-04
2.391000061035156250e+02,8.786237239837646484e-01,8.130376785993576050e-02,-1.860221475362777710e-02
2.391999969482421875e+02,8.860275745391845703e-01,8.166177570819854736e-02,6.697417236864566803e-03
2.393000030517578125e+02,8.705567717552185059e-01,8.202312886714935303e-02,-1.574707962572574615e-02
2.393999938964843750e+02,8.745306730270385742e-01,8.237638324499130249e-02,2.929527079686522484e-03
2.395000000000000000e+02,8.669211268424987793e-01,8.273126929998397827e-02,-8.419221267104148865e-03
2.396000061035156250e+02,8.570695519447326660e-01,8.308199793100357056e-02,-1.100320182740688324e-02
2.396999969482421875e+02,8.544557094573974609e-01,8.342745155096054077e-02,-4.192326683551073074e-03
2.398000030517578125e+02,8.543783426284790039e-01,8.377125114202499390e-02,-1.738913357257843018e-03
2.398999938964843750e+02,8.498975038528442383e-01,8.411467075347900391e-02,-6.111496128141880035e-03
2.400000000000000000e+02,8.572754263877868652e-01,8.445550501346588135e-02,5.584929604083299637e-03
2.401000061035156250e+02,8.544754385948181152e-01,8.479968458414077759e-02,-4.231785889714956284e-03
2.401999969482421875e+02,8.652977943420410156e-01,8.514212071895599365e-02,9.298906661570072174e-03
2.403000030517578125e+02,8.689539432525634766e-01,8.548963069915771484e-02,2.667442895472049713e-03
2.403999938964843750e+02,8.631130456924438477e-01,8.583861589431762695e-02,-6.617608945816755295e-03
2.405000000000000000e+02,8.559209704399108887e-01,8.618433028459548950e-02,-8.215026929974555969e-03
2.406000061035156250e+02,8.416116833686828613e-01,8.652610331773757935e-02,-1.562952250242233276e-02
2.406999969482421875e+02,8.462694883346557617e-01,8.686038106679916382e-02,2.758137183263897896e-03
2.408000030517578125e+02,8.445788025856018066e-01,8.719665557146072388e-02,-3.363912925124168396e-03
2.408999938964843750e+02,8.237845897674560547e-01,8.753174543380737305e-02,-2.250462211668491364e-02
2.410000000000000000e+02,8.211817145347595215e-01,8.785610646009445190e-02,-5.082237534224987030e-03
2.411000061035156250e+02,8.151723742485046387e-01,8.817884325981140137e-02,-8.547958917915821075e-03
2.411999969482421875e+02,8.328312635421752930e-01,8.849824965000152588e-02,1.494819018989801407e-02
2.413000030517578125e+02,8.187263011932373047e-01,8.882616460323333740e-02,-1.615397632122039795e-02
2.413999938964843750e+02,8.075787425041198730e-01,8.914670348167419434e-02,-1.367385406047105789e-02
2.415000000000000000e+02,8.209666013717651367e-01,8.946134895086288452e-02,1.053009647876024246e-02
2.416000061035156250e+02,8.362235426902770996e-01,8.978237211704254150e-02,1.287138555198907852e-02
2.416999969482421875e+02,8.309453725814819336e-01,9.011070430278778076e-02,-7.067528553307056427e-03
2.418000030517578125e+02,8.269081711769104004e-01,9.043606370687484741e-02,-5.996492691338062286e-03
2.418999938964843750e+02,8.348306417465209961e-01,9.075908362865447998e-02,5.846122279763221741e-03
2.420000000000000000e+02,8.144998550415039062e-01,9.108573943376541138e-02,-2.207680791616439819e-02
2.421000061035156250e+02,7.992852926254272461e-01,9.140190482139587402e-02,-1.765683293342590332e-02
2.421999969482421875e+02,7.995024919509887695e-01,9.171014279127120972e-02,-2.663270803168416023e-03
2.423000030517578125e+02,8.170494437217712402e-01,9.201818704605102539e-02,1.470355316996574402e-02
2.423999938964843750e+02,8.151797652244567871e-01,9.233469516038894653e-02,-4.133698530495166779e-03
2.425000000000000000e+02,8.184322118759155273e-01,9.264995157718658447e-02,9.575705043971538544e-04
2.426000061035156250e+02,8.313422799110412598e-01,9.296651929616928101e-02,1.075606979429721832e-02
2.426999969482421875e+02,8.529886603355407715e-01,9.328922629356384277e-02,1.998766325414180756e-02
2.428000030517578125e+02,8.482566475868225098e-01,9.362243115901947021e-02,-5.472464952617883682e-03
2.428999938964843750e+02,8.490096330642700195e-01,9.395293891429901123e-02,-1.597271912032738328e-04
2.430000000000000000e+02,8.671425580978393555e-01,9.428349137306213379e-02,1.728553324937820435e-02
2.431000061035156250e+02,8.526873588562011719e-01,9.462277591228485107e-02,-1.444085035473108292e-02
2.431999969482421875e+02,8.630562424659729004e-01,9.495449811220169067e-02,9.748489595949649811e-03
2.433000030517578125e+02,8.535097241401672363e-01,9.529107064008712769e-02,-9.660589508712291718e-03
2.433999938964843750e+02,8.549991250038146973e-01,9.562253206968307495e-02,9.721382521092891693e-04
2.435000000000000000e+02,8.531152009963989258e-01,9.595441073179244995e-02,-2.301686443388462067e-03
2.436000061035156250e+02,8.444950580596923828e-01,9.628501534461975098e-02,-9.088495746254920959e-03
2.436999969482421875e+02,8.359736204147338867e-01,9.661097824573516846e-02,-9.326524101197719574e-03
2.438000030517578125e+02,8.397122025489807129e-01,9.693235158920288086e-02,2.622296800836920738e-03
2.438999938964843750e+02,8.500926494598388672e-01,9.725527465343475342e-02,9.444515220820903778e-03
2.440000000000000000e+02,8.493323326110839844e-01,9.758306294679641724e-02,-1.230785739608108997e-03
2.441000061035156250e+02,8.504679799079895020e-01,9.791014343500137329e-02,6.651518051512539387e-04
